long,lat,order,hole,piece,group,id,total
-87.8246914,41.93777463,8843,FALSE,1,17.1,17,47
-87.82487682,41.9377709,8844,FALSE,1,17.1,17,47
-87.82507271,41.93776682,8845,FALSE,1,17.1,17,47
-87.82507273,41.93776682,8846,FALSE,1,17.1,17,47
-87.82516262,41.93776498,8847,FALSE,1,17.1,17,47
-87.82519032,41.93776441,8848,FALSE,1,17.1,17,47
-87.82520667,41.93776407,8849,FALSE,1,17.1,17,47
-87.82522267,41.93776396,8850,FALSE,1,17.1,17,47
-87.82523174,41.93776391,8851,FALSE,1,17.1,17,47
-87.82537128,41.93776068,8852,FALSE,1,17.1,17,47
-87.82557574,41.93775687,8853,FALSE,1,17.1,17,47
-87.82571648,41.93775469,8854,FALSE,1,17.1,17,47
-87.8259377,41.93775067,8855,FALSE,1,17.1,17,47
-87.82631661,41.93774946,8856,FALSE,1,17.1,17,47
-87.82656882,41.93774866,8857,FALSE,1,17.1,17,47
-87.82672637,41.93774559,8858,FALSE,1,17.1,17,47
-87.82688345,41.93774239,8859,FALSE,1,17.1,17,47
-87.82705714,41.93773882,8860,FALSE,1,17.1,17,47
-87.82727641,41.93773435,8861,FALSE,1,17.1,17,47
-87.8275259,41.93772941,8862,FALSE,1,17.1,17,47
-87.82773345,41.93772531,8863,FALSE,1,17.1,17,47
-87.82790556,41.93772137,8864,FALSE,1,17.1,17,47
-87.82811076,41.93771745,8865,FALSE,1,17.1,17,47
-87.82818942,41.93771603,8866,FALSE,1,17.1,17,47
-87.8285668,41.93770864,8867,FALSE,1,17.1,17,47
-87.82876423,41.93770484,8868,FALSE,1,17.1,17,47
-87.82888271,41.93770256,8869,FALSE,1,17.1,17,47
-87.82903942,41.93769933,8870,FALSE,1,17.1,17,47
-87.82921289,41.93769572,8871,FALSE,1,17.1,17,47
-87.82940213,41.93769173,8872,FALSE,1,17.1,17,47
-87.82963817,41.93768667,8873,FALSE,1,17.1,17,47
-87.83000539,41.93767977,8874,FALSE,1,17.1,17,47
-87.83022007,41.93767572,8875,FALSE,1,17.1,17,47
-87.83036156,41.93767241,8876,FALSE,1,17.1,17,47
-87.83053576,41.93766914,8877,FALSE,1,17.1,17,47
-87.83069306,41.9376661,8878,FALSE,1,17.1,17,47
-87.83080304,41.93766397,8879,FALSE,1,17.1,17,47
-87.83103926,41.93765941,8880,FALSE,1,17.1,17,47
-87.83124155,41.93765503,8881,FALSE,1,17.1,17,47
-87.83136619,41.93765231,8882,FALSE,1,17.1,17,47
-87.83141686,41.93765121,8883,FALSE,1,17.1,17,47
-87.83159032,41.93764867,8884,FALSE,1,17.1,17,47
-87.83173269,41.93764576,8885,FALSE,1,17.1,17,47
-87.83190624,41.93764168,8886,FALSE,1,17.1,17,47
-87.83213809,41.93763699,8887,FALSE,1,17.1,17,47
-87.83226175,41.93763447,8888,FALSE,1,17.1,17,47
-87.83231475,41.9376334,8889,FALSE,1,17.1,17,47
-87.83243838,41.93763103,8890,FALSE,1,17.1,17,47
-87.83256744,41.93762857,8891,FALSE,1,17.1,17,47
-87.83272454,41.93762679,8892,FALSE,1,17.1,17,47
-87.83282669,41.93762493,8893,FALSE,1,17.1,17,47
-87.8328514,41.93762449,8894,FALSE,1,17.1,17,47
-87.83292959,41.93762274,8895,FALSE,1,17.1,17,47
-87.83321073,41.93761683,8896,FALSE,1,17.1,17,47
-87.83344926,41.93759819,8897,FALSE,1,17.1,17,47
-87.83363221,41.93759424,8898,FALSE,1,17.1,17,47
-87.8337543,41.93759161,8899,FALSE,1,17.1,17,47
-87.83387362,41.93758904,8900,FALSE,1,17.1,17,47
-87.8341413,41.93758345,8901,FALSE,1,17.1,17,47
-87.834268,41.93758135,8902,FALSE,1,17.1,17,47
-87.83431576,41.93758056,8903,FALSE,1,17.1,17,47
-87.83434277,41.93758004,8904,FALSE,1,17.1,17,47
-87.83439663,41.93757902,8905,FALSE,1,17.1,17,47
-87.83457986,41.93757535,8906,FALSE,1,17.1,17,47
-87.83461771,41.9375746,8907,FALSE,1,17.1,17,47
-87.83481017,41.93757642,8908,FALSE,1,17.1,17,47
-87.83479486,41.93768826,8909,FALSE,1,17.1,17,47
-87.83479499,41.93774647,8910,FALSE,1,17.1,17,47
-87.83479964,41.93785684,8911,FALSE,1,17.1,17,47
-87.83480391,41.93795589,8912,FALSE,1,17.1,17,47
-87.83480821,41.93805448,8913,FALSE,1,17.1,17,47
-87.83481312,41.93816491,8914,FALSE,1,17.1,17,47
-87.83482109,41.93833637,8915,FALSE,1,17.1,17,47
-87.83482542,41.93845925,8916,FALSE,1,17.1,17,47
-87.83483142,41.93861861,8917,FALSE,1,17.1,17,47
-87.83483773,41.93878954,8918,FALSE,1,17.1,17,47
-87.83484444,41.93896202,8919,FALSE,1,17.1,17,47
-87.8348517,41.939134,8920,FALSE,1,17.1,17,47
-87.83485607,41.93924824,8921,FALSE,1,17.1,17,47
-87.8348597,41.9393432,8922,FALSE,1,17.1,17,47
-87.83486467,41.93944125,8923,FALSE,1,17.1,17,47
-87.83486904,41.93952755,8924,FALSE,1,17.1,17,47
-87.83487364,41.93962598,8925,FALSE,1,17.1,17,47
-87.83487878,41.93974861,8926,FALSE,1,17.1,17,47
-87.83488371,41.93987083,8927,FALSE,1,17.1,17,47
-87.83488862,41.94000568,8928,FALSE,1,17.1,17,47
-87.83489501,41.94016619,8929,FALSE,1,17.1,17,47
-87.83489985,41.94027894,8930,FALSE,1,17.1,17,47
-87.83490238,41.94033795,8931,FALSE,1,17.1,17,47
-87.83490636,41.94043588,8932,FALSE,1,17.1,17,47
-87.83492571,41.94073126,8933,FALSE,1,17.1,17,47
-87.8349398,41.94095189,8934,FALSE,1,17.1,17,47
-87.8349466,41.94107486,8935,FALSE,1,17.1,17,47
-87.83495284,41.94119854,8936,FALSE,1,17.1,17,47
-87.83495729,41.94129667,8937,FALSE,1,17.1,17,47
-87.83496224,41.94140692,8938,FALSE,1,17.1,17,47
-87.83496714,41.94150439,8939,FALSE,1,17.1,17,47
-87.83497446,41.94168798,8940,FALSE,1,17.1,17,47
-87.83497992,41.94182291,8941,FALSE,1,17.1,17,47
-87.83498703,41.94201888,8942,FALSE,1,17.1,17,47
-87.83499197,41.94212994,8943,FALSE,1,17.1,17,47
-87.83500004,41.94230236,8944,FALSE,1,17.1,17,47
-87.83500489,41.94242543,8945,FALSE,1,17.1,17,47
-87.83501206,41.94260947,8946,FALSE,1,17.1,17,47
-87.83501826,41.94277066,8947,FALSE,1,17.1,17,47
-87.83502308,41.94288454,8948,FALSE,1,17.1,17,47
-87.83502754,41.94299002,8949,FALSE,1,17.1,17,47
-87.83503389,41.94313802,8950,FALSE,1,17.1,17,47
-87.8350379,41.94323658,8951,FALSE,1,17.1,17,47
-87.83504241,41.94334694,8952,FALSE,1,17.1,17,47
-87.83504726,41.9434696,8953,FALSE,1,17.1,17,47
-87.83505151,41.94358041,8954,FALSE,1,17.1,17,47
-87.83505857,41.94376441,8955,FALSE,1,17.1,17,47
-87.83505947,41.94378747,8956,FALSE,1,17.1,17,47
-87.83505991,41.94379899,8957,FALSE,1,17.1,17,47
-87.83506637,41.943960680000004,8958,FALSE,1,17.1,17,47
-87.83506989,41.94404794,8959,FALSE,1,17.1,17,47
-87.83507462,41.9441672,8960,FALSE,1,17.1,17,47
-87.8350805,41.94430347,8961,FALSE,1,17.1,17,47
-87.83508174,41.94431646,8962,FALSE,1,17.1,17,47
-87.83509392,41.94444486,8963,FALSE,1,17.1,17,47
-87.83511051,41.94459504,8964,FALSE,1,17.1,17,47
-87.83511637,41.94464048,8965,FALSE,1,17.1,17,47
-87.83512086,41.94466767,8966,FALSE,1,17.1,17,47
-87.83512729,41.94469113,8967,FALSE,1,17.1,17,47
-87.83514025,41.94472203,8968,FALSE,1,17.1,17,47
-87.83515654,41.94475418,8969,FALSE,1,17.1,17,47
-87.83517827,41.94479294,8970,FALSE,1,17.1,17,47
-87.83543731,41.94478581,8971,FALSE,1,17.1,17,47
-87.83578113,41.94477797,8972,FALSE,1,17.1,17,47
-87.83616437,41.9447684,8973,FALSE,1,17.1,17,47
-87.83643295,41.94476073,8974,FALSE,1,17.1,17,47
-87.83644074,41.94494581,8975,FALSE,1,17.1,17,47
-87.83645174,41.94526265,8976,FALSE,1,17.1,17,47
-87.83648502,41.94622102,8977,FALSE,1,17.1,17,47
-87.83649169,41.94644108,8978,FALSE,1,17.1,17,47
-87.83649548,41.94657894,8979,FALSE,1,17.1,17,47
-87.83649929,41.94671746,8980,FALSE,1,17.1,17,47
-87.83650127,41.94694952,8981,FALSE,1,17.1,17,47
-87.83651218,41.94717371,8982,FALSE,1,17.1,17,47
-87.83652054,41.94734081,8983,FALSE,1,17.1,17,47
-87.83655614,41.94839842,8984,FALSE,1,17.1,17,47
-87.83657632,41.9489977,8985,FALSE,1,17.1,17,47
-87.8366253,41.95022002,8986,FALSE,1,17.1,17,47
-87.83662996,41.95033645,8987,FALSE,1,17.1,17,47
-87.83666372,41.95188,8988,FALSE,1,17.1,17,47
-87.83666601,41.9520524,8989,FALSE,1,17.1,17,47
-87.83669029,41.95387791,8990,FALSE,1,17.1,17,47
-87.8366926,41.9540518,8991,FALSE,1,17.1,17,47
-87.83668763,41.95566811,8992,FALSE,1,17.1,17,47
-87.83668659,41.95600493,8993,FALSE,1,17.1,17,47
-87.8366749,41.95751088,8994,FALSE,1,17.1,17,47
-87.83667243,41.95782826,8995,FALSE,1,17.1,17,47
-87.83669886,41.95936021,8996,FALSE,1,17.1,17,47
-87.83651949,41.95936335,8997,FALSE,1,17.1,17,47
-87.83647928,41.95936416,8998,FALSE,1,17.1,17,47
-87.83641896,41.95936538,8999,FALSE,1,17.1,17,47
-87.83615596,41.95937044,9000,FALSE,1,17.1,17,47
-87.83598339,41.95937376,9001,FALSE,1,17.1,17,47
-87.83594144,41.95937448,9002,FALSE,1,17.1,17,47
-87.83578181,41.95937722,9003,FALSE,1,17.1,17,47
-87.83559206,41.95938042,9004,FALSE,1,17.1,17,47
-87.83556424,41.95938089,9005,FALSE,1,17.1,17,47
-87.83556424,41.95938089,9006,FALSE,1,17.1,17,47
-87.83541303,41.95938355,9007,FALSE,1,17.1,17,47
-87.83511261,41.95938892,9008,FALSE,1,17.1,17,47
-87.8348758,41.95939343,9009,FALSE,1,17.1,17,47
-87.8347753,41.95939552,9010,FALSE,1,17.1,17,47
-87.83460091,41.95939848,9011,FALSE,1,17.1,17,47
-87.83447377,41.95940063,9012,FALSE,1,17.1,17,47
-87.83437291,41.95940187,9013,FALSE,1,17.1,17,47
-87.83422641,41.9594044,9014,FALSE,1,17.1,17,47
-87.83385274,41.95941089,9015,FALSE,1,17.1,17,47
-87.83297252,41.95943332,9016,FALSE,1,17.1,17,47
-87.83272852,41.95943732,9017,FALSE,1,17.1,17,47
-87.83267784,41.95943815,9018,FALSE,1,17.1,17,47
-87.83263877,41.95927154,9019,FALSE,1,17.1,17,47
-87.8326225,41.9591667,9020,FALSE,1,17.1,17,47
-87.83260405,41.95907589,9021,FALSE,1,17.1,17,47
-87.83257688,41.95896861,9022,FALSE,1,17.1,17,47
-87.83257045,41.95894348,9023,FALSE,1,17.1,17,47
-87.83257006,41.95894197,9024,FALSE,1,17.1,17,47
-87.83256697,41.9589299,9025,FALSE,1,17.1,17,47
-87.8325579,41.95889449,9026,FALSE,1,17.1,17,47
-87.8325337,41.9587962,9027,FALSE,1,17.1,17,47
-87.83250696,41.95868555,9028,FALSE,1,17.1,17,47
-87.83248772,41.95860662,9029,FALSE,1,17.1,17,47
-87.8324624,41.95850187,9030,FALSE,1,17.1,17,47
-87.83243309,41.95838056,9031,FALSE,1,17.1,17,47
-87.83242775,41.95835883,9032,FALSE,1,17.1,17,47
-87.83240911,41.95828304,9033,FALSE,1,17.1,17,47
-87.83237753,41.95815711,9034,FALSE,1,17.1,17,47
-87.83237753,41.9581571,9035,FALSE,1,17.1,17,47
-87.83237752,41.9581571,9036,FALSE,1,17.1,17,47
-87.83234226,41.95801716,9037,FALSE,1,17.1,17,47
-87.83230441,41.95787331,9038,FALSE,1,17.1,17,47
-87.83227954,41.95778258,9039,FALSE,1,17.1,17,47
-87.8322482,41.95766294,9040,FALSE,1,17.1,17,47
-87.8322482,41.95766294,9041,FALSE,1,17.1,17,47
-87.83224627,41.95765557,9042,FALSE,1,17.1,17,47
-87.83223955,41.95762994,9043,FALSE,1,17.1,17,47
-87.83221551,41.95753659,9044,FALSE,1,17.1,17,47
-87.83221551,41.95753658,9045,FALSE,1,17.1,17,47
-87.83220544,41.95749615,9046,FALSE,1,17.1,17,47
-87.83219865,41.95746884,9047,FALSE,1,17.1,17,47
-87.83218706,41.95742219,9048,FALSE,1,17.1,17,47
-87.83217074,41.95735717,9049,FALSE,1,17.1,17,47
-87.8321538,41.95729494,9050,FALSE,1,17.1,17,47
-87.8321538,41.95729493,9051,FALSE,1,17.1,17,47
-87.83213394,41.95722048,9052,FALSE,1,17.1,17,47
-87.83211838,41.95716001,9053,FALSE,1,17.1,17,47
-87.83209492,41.95706691,9054,FALSE,1,17.1,17,47
-87.83208383,41.95701796,9055,FALSE,1,17.1,17,47
-87.83207495,41.95697865,9056,FALSE,1,17.1,17,47
-87.83206166,41.95692,9057,FALSE,1,17.1,17,47
-87.8320567,41.95689633,9058,FALSE,1,17.1,17,47
-87.83205636,41.95689467,9059,FALSE,1,17.1,17,47
-87.83204197,41.95682403,9060,FALSE,1,17.1,17,47
-87.83203002,41.95676317,9061,FALSE,1,17.1,17,47
-87.83202105,41.95671577,9062,FALSE,1,17.1,17,47
-87.83201253,41.95666825,9063,FALSE,1,17.1,17,47
-87.83200204,41.95660904,9064,FALSE,1,17.1,17,47
-87.83200139,41.95660542,9065,FALSE,1,17.1,17,47
-87.83199274,41.9565567,9066,FALSE,1,17.1,17,47
-87.83197464,41.95645006,9067,FALSE,1,17.1,17,47
-87.83196665,41.95637695,9068,FALSE,1,17.1,17,47
-87.8319589,41.95633667,9069,FALSE,1,17.1,17,47
-87.8319439,41.95625874,9070,FALSE,1,17.1,17,47
-87.83193879,41.9562352,9071,FALSE,1,17.1,17,47
-87.8319205,41.95614898,9072,FALSE,1,17.1,17,47
-87.83190095,41.95606294,9073,FALSE,1,17.1,17,47
-87.83188687,41.95600234,9074,FALSE,1,17.1,17,47
-87.83188686,41.95600234,9075,FALSE,1,17.1,17,47
-87.83187585,41.95595336,9076,FALSE,1,17.1,17,47
-87.831871520000007,41.95592475,9077,FALSE,1,17.1,17,47
-87.83186599,41.95588869,9078,FALSE,1,17.1,17,47
-87.83185619,41.95584993,9079,FALSE,1,17.1,17,47
-87.83184249,41.95579576,9080,FALSE,1,17.1,17,47
-87.83184249,41.95579575,9081,FALSE,1,17.1,17,47
-87.83182721,41.95573746,9082,FALSE,1,17.1,17,47
-87.83182118,41.9557009,9083,FALSE,1,17.1,17,47
-87.8318187,41.95566577,9084,FALSE,1,17.1,17,47
-87.83181927,41.95562996,9085,FALSE,1,17.1,17,47
-87.83182046,41.95555754,9086,FALSE,1,17.1,17,47
-87.83182249,41.95547262,9087,FALSE,1,17.1,17,47
-87.83182497,41.95539993,9088,FALSE,1,17.1,17,47
-87.8318286,41.95532668,9089,FALSE,1,17.1,17,47
-87.8318286,41.95532668,9090,FALSE,1,17.1,17,47
-87.8318286,41.95532668,9091,FALSE,1,17.1,17,47
-87.83183191,41.95525524,9092,FALSE,1,17.1,17,47
-87.8318323,41.95523866,9093,FALSE,1,17.1,17,47
-87.83183386,41.95517083,9094,FALSE,1,17.1,17,47
-87.83183157,41.95507381,9095,FALSE,1,17.1,17,47
-87.8318273,41.95495264,9096,FALSE,1,17.1,17,47
-87.8318273,41.95495264,9097,FALSE,1,17.1,17,47
-87.8318273,41.95495264,9098,FALSE,1,17.1,17,47
-87.831826,41.95485612,9099,FALSE,1,17.1,17,47
-87.83182576,41.95482646,9100,FALSE,1,17.1,17,47
-87.83182503,41.95473534,9101,FALSE,1,17.1,17,47
-87.83182314,41.95463882,9102,FALSE,1,17.1,17,47
-87.83182314,41.95463882,9103,FALSE,1,17.1,17,47
-87.8318219,41.95455418,9104,FALSE,1,17.1,17,47
-87.83182086,41.9544334,9105,FALSE,1,17.1,17,47
-87.83182079,41.9543488,9106,FALSE,1,17.1,17,47
-87.8318219,41.9542162,9107,FALSE,1,17.1,17,47
-87.83182482,41.95409621,9108,FALSE,1,17.1,17,47
-87.83182666,41.95404079,9109,FALSE,1,17.1,17,47
-87.83182391,41.95397845,9110,FALSE,1,17.1,17,47
-87.83181527,41.95378196,9111,FALSE,1,17.1,17,47
-87.83180907,41.95347954,9112,FALSE,1,17.1,17,47
-87.83180722,41.95332237,9113,FALSE,1,17.1,17,47
-87.83180721,41.95332165,9114,FALSE,1,17.1,17,47
-87.83180568,41.95318955,9115,FALSE,1,17.1,17,47
-87.83180438,41.9530082,9116,FALSE,1,17.1,17,47
-87.83180277,41.95283874,9117,FALSE,1,17.1,17,47
-87.83180016,41.95269392,9118,FALSE,1,17.1,17,47
-87.83179957,41.95266699,9119,FALSE,1,17.1,17,47
-87.83179648,41.95252491,9120,FALSE,1,17.1,17,47
-87.83179142,41.95236874,9121,FALSE,1,17.1,17,47
-87.8317901,41.95230782,9122,FALSE,1,17.1,17,47
-87.83179303,41.95216382,9123,FALSE,1,17.1,17,47
-87.83179303,41.95216382,9124,FALSE,1,17.1,17,47
-87.83179303,41.95216382,9125,FALSE,1,17.1,17,47
-87.8315759,41.95216912,9126,FALSE,1,17.1,17,47
-87.83141257,41.95217313,9127,FALSE,1,17.1,17,47
-87.8312188,41.95217793,9128,FALSE,1,17.1,17,47
-87.83113807,41.95217992,9129,FALSE,1,17.1,17,47
-87.83104058,41.95218231,9130,FALSE,1,17.1,17,47
-87.83081455,41.95218791,9131,FALSE,1,17.1,17,47
-87.83057323,41.95219434,9132,FALSE,1,17.1,17,47
-87.83034699,41.95220038,9133,FALSE,1,17.1,17,47
-87.83026103,41.95220261,9134,FALSE,1,17.1,17,47
-87.83005709,41.95220792,9135,FALSE,1,17.1,17,47
-87.82982971,41.95221384,9136,FALSE,1,17.1,17,47
-87.82963468,41.95221896,9137,FALSE,1,17.1,17,47
-87.82935016,41.95222583,9138,FALSE,1,17.1,17,47
-87.82935016,41.95222583,9139,FALSE,1,17.1,17,47
-87.82916524,41.95223029,9140,FALSE,1,17.1,17,47
-87.82908277,41.95223241,9141,FALSE,1,17.1,17,47
-87.82893926,41.95223608,9142,FALSE,1,17.1,17,47
-87.82869713,41.95224229,9143,FALSE,1,17.1,17,47
-87.82858891,41.95224499,9144,FALSE,1,17.1,17,47
-87.82847114,41.95224794,9145,FALSE,1,17.1,17,47
-87.82830969,41.95225197,9146,FALSE,1,17.1,17,47
-87.82811929,41.95225672,9147,FALSE,1,17.1,17,47
-87.82790448,41.95226207,9148,FALSE,1,17.1,17,47
-87.82776741,41.95226582,9149,FALSE,1,17.1,17,47
-87.82772832,41.95226689,9150,FALSE,1,17.1,17,47
-87.82772832,41.95226689,9151,FALSE,1,17.1,17,47
-87.82738959,41.9522755,9152,FALSE,1,17.1,17,47
-87.82722752,41.95227901,9153,FALSE,1,17.1,17,47
-87.82698932,41.95228526,9154,FALSE,1,17.1,17,47
-87.8266934,41.95229301,9155,FALSE,1,17.1,17,47
-87.82640204,41.95229979,9156,FALSE,1,17.1,17,47
-87.82607898,41.95230734,9157,FALSE,1,17.1,17,47
-87.82572187,41.95231627,9158,FALSE,1,17.1,17,47
-87.8256081,41.95231911,9159,FALSE,1,17.1,17,47
-87.82544739,41.95232313,9160,FALSE,1,17.1,17,47
-87.82525007,41.95232807,9161,FALSE,1,17.1,17,47
-87.82512326,41.95233124,9162,FALSE,1,17.1,17,47
-87.82509098,41.95233209,9163,FALSE,1,17.1,17,47
-87.82471659,41.95234179,9164,FALSE,1,17.1,17,47
-87.82442783,41.95234912,9165,FALSE,1,17.1,17,47
-87.82442694,41.95234915,9166,FALSE,1,17.1,17,47
-87.82442677,41.95234915,9167,FALSE,1,17.1,17,47
-87.82410312,41.95235727,9168,FALSE,1,17.1,17,47
-87.82369563,41.95236786,9169,FALSE,1,17.1,17,47
-87.82351939,41.95237209,9170,FALSE,1,17.1,17,47
-87.82330462,41.95237724,9171,FALSE,1,17.1,17,47
-87.82298234,41.95238514,9172,FALSE,1,17.1,17,47
-87.82275828,41.95239144,9173,FALSE,1,17.1,17,47
-87.8227109,41.95239277,9174,FALSE,1,17.1,17,47
-87.82264181,41.95239467,9175,FALSE,1,17.1,17,47
-87.82250686,41.95239839,9176,FALSE,1,17.1,17,47
-87.8223629,41.95240139,9177,FALSE,1,17.1,17,47
-87.82228529,41.952403,9178,FALSE,1,17.1,17,47
-87.82213366,41.95240612,9179,FALSE,1,17.1,17,47
-87.8219783,41.95241083,9180,FALSE,1,17.1,17,47
-87.82170884,41.95241901,9181,FALSE,1,17.1,17,47
-87.82152327,41.95242711,9182,FALSE,1,17.1,17,47
-87.82133267,41.9524341,9183,FALSE,1,17.1,17,47
-87.82117986,41.95243716,9184,FALSE,1,17.1,17,47
-87.82101095,41.95244087,9185,FALSE,1,17.1,17,47
-87.82101095,41.95244087,9186,FALSE,1,17.1,17,47
-87.82086011,41.95244588,9187,FALSE,1,17.1,17,47
-87.82080618,41.95244726,9188,FALSE,1,17.1,17,47
-87.82075189,41.95244866,9189,FALSE,1,17.1,17,47
-87.82065954,41.95245102,9190,FALSE,1,17.1,17,47
-87.8205519,41.95245378,9191,FALSE,1,17.1,17,47
-87.82026304,41.95246086,9192,FALSE,1,17.1,17,47
-87.82001498,41.9524684,9193,FALSE,1,17.1,17,47
-87.81978633,41.95247478,9194,FALSE,1,17.1,17,47
-87.81966932,41.95247726,9195,FALSE,1,17.1,17,47
-87.81952406,41.95248034,9196,FALSE,1,17.1,17,47
-87.81931158,41.95248484,9197,FALSE,1,17.1,17,47
-87.81900519,41.95248627,9198,FALSE,1,17.1,17,47
-87.81892864,41.95248737,9199,FALSE,1,17.1,17,47
-87.81880106,41.9524892,9200,FALSE,1,17.1,17,47
-87.81866789,41.95249204,9201,FALSE,1,17.1,17,47
-87.81856228,41.9524943,9202,FALSE,1,17.1,17,47
-87.81830321,41.95250121,9203,FALSE,1,17.1,17,47
-87.81815442,41.95250518,9204,FALSE,1,17.1,17,47
-87.81795247,41.95251184,9205,FALSE,1,17.1,17,47
-87.81774655,41.95251811,9206,FALSE,1,17.1,17,47
-87.81771151,41.95251882,9207,FALSE,1,17.1,17,47
-87.81762712,41.95252054,9208,FALSE,1,17.1,17,47
-87.8175075,41.95252298,9209,FALSE,1,17.1,17,47
-87.81742342,41.9525247,9210,FALSE,1,17.1,17,47
-87.81720479,41.95253044,9211,FALSE,1,17.1,17,47
-87.81715902,41.95253156,9212,FALSE,1,17.1,17,47
-87.81706655,41.95253382,9213,FALSE,1,17.1,17,47
-87.81689287,41.95253806,9214,FALSE,1,17.1,17,47
-87.81672685,41.95254212,9215,FALSE,1,17.1,17,47
-87.81662248,41.9525444,9216,FALSE,1,17.1,17,47
-87.81654102,41.95254617,9217,FALSE,1,17.1,17,47
-87.81638807,41.95254968,9218,FALSE,1,17.1,17,47
-87.81611538,41.95255594,9219,FALSE,1,17.1,17,47
-87.81599823,41.95255906,9220,FALSE,1,17.1,17,47
-87.81589851,41.95256172,9221,FALSE,1,17.1,17,47
-87.8158493,41.95256301,9222,FALSE,1,17.1,17,47
-87.81563865,41.95256861,9223,FALSE,1,17.1,17,47
-87.81561797,41.95256927,9224,FALSE,1,17.1,17,47
-87.81558849,41.9525702,9225,FALSE,1,17.1,17,47
-87.81539535,41.9525757,9226,FALSE,1,17.1,17,47
-87.81525744,41.95257963,9227,FALSE,1,17.1,17,47
-87.81519753,41.95258105,9228,FALSE,1,17.1,17,47
-87.81498612,41.95258606,9229,FALSE,1,17.1,17,47
-87.81477815,41.95259125,9230,FALSE,1,17.1,17,47
-87.81474855,41.95259198,9231,FALSE,1,17.1,17,47
-87.81464981,41.95259353,9232,FALSE,1,17.1,17,47
-87.81463411,41.95259378,9233,FALSE,1,17.1,17,47
-87.81454983,41.9525951,9234,FALSE,1,17.1,17,47
-87.81448515,41.95259612,9235,FALSE,1,17.1,17,47
-87.81416856,41.95260407,9236,FALSE,1,17.1,17,47
-87.81388741,41.95261153,9237,FALSE,1,17.1,17,47
-87.813806,41.95261382,9238,FALSE,1,17.1,17,47
-87.81370131,41.95261678,9239,FALSE,1,17.1,17,47
-87.81352902,41.95262122,9240,FALSE,1,17.1,17,47
-87.8134328,41.9526237,9241,FALSE,1,17.1,17,47
-87.8130501,41.95263356,9242,FALSE,1,17.1,17,47
-87.81303846,41.95263386,9243,FALSE,1,17.1,17,47
-87.81303846,41.95263386,9244,FALSE,1,17.1,17,47
-87.81282673,41.9526391,9245,FALSE,1,17.1,17,47
-87.81255052,41.95264543,9246,FALSE,1,17.1,17,47
-87.81244464,41.95264678,9247,FALSE,1,17.1,17,47
-87.81235437,41.95264794,9248,FALSE,1,17.1,17,47
-87.8122254,41.95265151,9249,FALSE,1,17.1,17,47
-87.812007,41.95265756,9250,FALSE,1,17.1,17,47
-87.81185609,41.95266135,9251,FALSE,1,17.1,17,47
-87.81166871,41.95266612,9252,FALSE,1,17.1,17,47
-87.81158971,41.95266799,9253,FALSE,1,17.1,17,47
-87.81146898,41.95267084,9254,FALSE,1,17.1,17,47
-87.8113752,41.95267303,9255,FALSE,1,17.1,17,47
-87.81129906,41.95267481,9256,FALSE,1,17.1,17,47
-87.81117973,41.95267801,9257,FALSE,1,17.1,17,47
-87.81105737,41.95268129,9258,FALSE,1,17.1,17,47
-87.81097616,41.95268152,9259,FALSE,1,17.1,17,47
-87.81083349,41.95268193,9260,FALSE,1,17.1,17,47
-87.81072834,41.95268223,9261,FALSE,1,17.1,17,47
-87.81044895,41.95269037,9262,FALSE,1,17.1,17,47
-87.81044894,41.95269037,9263,FALSE,1,17.1,17,47
-87.81030413,41.95269191,9264,FALSE,1,17.1,17,47
-87.81003674,41.95269942,9265,FALSE,1,17.1,17,47
-87.80971949,41.95270832,9266,FALSE,1,17.1,17,47
-87.80958193,41.95271271,9267,FALSE,1,17.1,17,47
-87.80917277,41.95272577,9268,FALSE,1,17.1,17,47
-87.80891663,41.952733,9269,FALSE,1,17.1,17,47
-87.80883152,41.95273515,9270,FALSE,1,17.1,17,47
-87.80867931,41.952739,9271,FALSE,1,17.1,17,47
-87.80860758,41.95274067,9272,FALSE,1,17.1,17,47
-87.80847417,41.95274377,9273,FALSE,1,17.1,17,47
-87.80834977,41.95274667,9274,FALSE,1,17.1,17,47
-87.80827146,41.95274849,9275,FALSE,1,17.1,17,47
-87.80803604,41.95275494,9276,FALSE,1,17.1,17,47
-87.80793979,41.95275757,9277,FALSE,1,17.1,17,47
-87.80783263,41.95276045,9278,FALSE,1,17.1,17,47
-87.80757381,41.95276742,9279,FALSE,1,17.1,17,47
-87.80726925,41.95276461,9280,FALSE,1,17.1,17,47
-87.80726923,41.95276461,9281,FALSE,1,17.1,17,47
-87.80727541,41.95291012,9282,FALSE,1,17.1,17,47
-87.80727843,41.95295405,9283,FALSE,1,17.1,17,47
-87.80728173,41.95306174,9284,FALSE,1,17.1,17,47
-87.80728713,41.95325106,9285,FALSE,1,17.1,17,47
-87.80729154,41.95344249,9286,FALSE,1,17.1,17,47
-87.80729154,41.95344249,9287,FALSE,1,17.1,17,47
-87.80730025,41.95358205,9288,FALSE,1,17.1,17,47
-87.80729061,41.95386575,9289,FALSE,1,17.1,17,47
-87.8072906,41.95386575,9290,FALSE,1,17.1,17,47
-87.80700566,41.95399862,9291,FALSE,1,17.1,17,47
-87.80680877,41.95409003,9292,FALSE,1,17.1,17,47
-87.80669484,41.95414378,9293,FALSE,1,17.1,17,47
